anbieter_name,tarif_name,besonderheiten_json,geburtsjahr,summe_eur,beitrag_eur,einheit
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1985,500000,29.65,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",1985,50000,2.34,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",1985,100000,4.67,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",1985,200000,9.35,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",1985,300000,14.02,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",1985,500000,23.37,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1985,50000,2.74,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1985,100000,5.47,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1985,200000,10.95,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1985,300000,16.42,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1985,500000,27.37,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1990,50000,2.42,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1990,100000,4.83,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1990,200000,9.67,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1990,300000,14.50,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1990,500000,24.17,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",1990,50000,2.04,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",1990,100000,4.08,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",1990,200000,8.16,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",1990,300000,12.25,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",1990,500000,20.41,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1990,50000,2.79,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1990,100000,5.59,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1990,200000,11.17,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1990,300000,16.76,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1990,500000,27.93,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",1990,50000,2.20,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",1990,100000,4.40,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",1990,200000,8.81,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",1990,300000,13.21,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",1990,500000,22.02,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1990,50000,2.58,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1990,100000,5.16,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1990,200000,10.31,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1990,300000,15.47,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1990,500000,25.78,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1995,50000,2.28,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1995,100000,4.55,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1995,200000,9.11,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1995,300000,13.66,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1995,500000,22.77,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",1995,50000,1.92,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",1995,100000,3.85,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",1995,200000,7.69,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",1995,300000,11.54,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",1995,500000,19.23,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1995,50000,2.63,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1995,100000,5.26,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1995,200000,10.52,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1995,300000,15.79,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1995,500000,26.31,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",1995,50000,2.07,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",1995,100000,4.15,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",1995,200000,8.30,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",1995,300000,12.45,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",1995,500000,20.75,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1995,50000,2.43,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1995,100000,4.86,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1995,200000,9.72,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1995,300000,14.57,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",1995,500000,24.29,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2000,50000,2.25,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2000,100000,4.50,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2000,200000,9.00,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2000,300000,13.50,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2000,500000,22.50,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",2000,50000,1.90,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",2000,100000,3.80,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",2000,200000,7.60,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",2000,300000,11.40,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",2000,500000,19.00,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2000,50000,2.60,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2000,100000,5.20,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2000,200000,10.40,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2000,300000,15.60,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2000,500000,26.00,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",2000,50000,2.05,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",2000,100000,4.10,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",2000,200000,8.20,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",2000,300000,12.30,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",2000,500000,20.50,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2000,50000,2.40,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2000,100000,4.80,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2000,200000,9.60,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2000,300000,14.40,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2000,500000,24.00,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2005,50000,2.25,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2005,100000,4.50,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2005,200000,9.00,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2005,300000,13.50,eur_summe
Allianz,PrivatSchutz Plus,"{""progression"":350,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2005,500000,22.50,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",2005,50000,1.90,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",2005,100000,3.80,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",2005,200000,7.60,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",2005,300000,11.40,eur_summe
AXA,Komfort Unfall,"{""progression"":225,""mitwirkung_krankheit"":true,""todesfall_summe"":true,""gliedertaxe"":""standard""}",2005,500000,19.00,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2005,50000,2.60,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2005,100000,5.20,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2005,200000,10.40,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2005,300000,15.60,eur_summe
ERGO,Unfallschutz Best,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2005,500000,26.00,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",2005,50000,2.05,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",2005,100000,4.10,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",2005,200000,8.20,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",2005,300000,12.30,eur_summe
Generali,VarioCARE,"{""progression"":350,""mitwirkung_krankheit"":true,""todesfall_summe"":false,""gliedertaxe"":""standard""}",2005,500000,20.50,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2005,50000,2.40,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2005,100000,4.80,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2005,200000,9.60,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2005,300000,14.40,eur_summe
HDI,AccidentExklusiv,"{""progression"":500,""mitwirkung_krankheit"":false,""todesfall_summe"":true,""gliedertaxe"":""verbessert""}",2005,500000,24.00,eur_summe
