anbieter_name,tarif_name,besonderheiten_json,geburtsjahr,summe_eur,beitrag_eur,einheit
Gothaer,MediP,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1980,1500,54.78,eur_monat
Gothaer,MediP,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1980,2000,73.05,eur_monat
Gothaer,MediP,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1980,3000,109.57,eur_monat
Allianz,PflegetagegeldBest,"{""pflegegrad_ab"":2,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1985,500,16.16,eur_monat
Allianz,PflegetagegeldBest,"{""pflegegrad_ab"":2,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1985,1000,32.33,eur_monat
Allianz,PflegetagegeldBest,"{""pflegegrad_ab"":2,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1985,1500,48.49,eur_monat
Allianz,PflegetagegeldBest,"{""pflegegrad_ab"":2,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1985,2000,64.66,eur_monat
Allianz,PflegetagegeldBest,"{""pflegegrad_ab"":2,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1985,3000,96.99,eur_monat
AXA,Pflege Schutz,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":false}",1985,500,14.24,eur_monat
AXA,Pflege Schutz,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":false}",1985,1000,28.48,eur_monat
AXA,Pflege Schutz,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":false}",1985,1500,42.72,eur_monat
AXA,Pflege Schutz,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":false}",1985,2000,56.96,eur_monat
AXA,Pflege Schutz,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":false}",1985,3000,85.44,eur_monat
DKV,PflegeBahr Tarif,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":false,""weltweite_leistung"":false,""foerderung_staatlich"":true}",1985,500,11.55,eur_monat
DKV,PflegeBahr Tarif,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":false,""weltweite_leistung"":false,""foerderung_staatlich"":true}",1985,1000,23.09,eur_monat
DKV,PflegeBahr Tarif,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":false,""weltweite_leistung"":false,""foerderung_staatlich"":true}",1985,1500,34.64,eur_monat
DKV,PflegeBahr Tarif,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":false,""weltweite_leistung"":false,""foerderung_staatlich"":true}",1985,2000,46.18,eur_monat
DKV,PflegeBahr Tarif,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":false,""weltweite_leistung"":false,""foerderung_staatlich"":true}",1985,3000,69.28,eur_monat
Continentale,PremiumPflege,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1985,500,18.47,eur_monat
Continentale,PremiumPflege,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1985,1000,36.95,eur_monat
Continentale,PremiumPflege,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1985,1500,55.42,eur_monat
Continentale,PremiumPflege,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1985,2000,73.89,eur_monat
Continentale,PremiumPflege,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1985,3000,110.84,eur_monat
Gothaer,MediP,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1985,500,15.01,eur_monat
Gothaer,MediP,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1985,1000,30.02,eur_monat
Gothaer,MediP,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1985,1500,45.03,eur_monat
Gothaer,MediP,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1985,2000,60.04,eur_monat
Gothaer,MediP,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1985,3000,90.06,eur_monat
Allianz,PflegetagegeldBest,"{""pflegegrad_ab"":2,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1990,500,13.29,eur_monat
Allianz,PflegetagegeldBest,"{""pflegegrad_ab"":2,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1990,1000,26.57,eur_monat
Allianz,PflegetagegeldBest,"{""pflegegrad_ab"":2,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1990,1500,39.86,eur_monat
Allianz,PflegetagegeldBest,"{""pflegegrad_ab"":2,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1990,2000,53.14,eur_monat
Allianz,PflegetagegeldBest,"{""pflegegrad_ab"":2,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1990,3000,79.72,eur_monat
AXA,Pflege Schutz,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":false}",1990,500,11.70,eur_monat
AXA,Pflege Schutz,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":false}",1990,1000,23.41,eur_monat
AXA,Pflege Schutz,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":false}",1990,1500,35.11,eur_monat
AXA,Pflege Schutz,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":false}",1990,2000,46.82,eur_monat
AXA,Pflege Schutz,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":false}",1990,3000,70.23,eur_monat
DKV,PflegeBahr Tarif,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":false,""weltweite_leistung"":false,""foerderung_staatlich"":true}",1990,500,9.49,eur_monat
DKV,PflegeBahr Tarif,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":false,""weltweite_leistung"":false,""foerderung_staatlich"":true}",1990,1000,18.98,eur_monat
DKV,PflegeBahr Tarif,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":false,""weltweite_leistung"":false,""foerderung_staatlich"":true}",1990,1500,28.47,eur_monat
DKV,PflegeBahr Tarif,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":false,""weltweite_leistung"":false,""foerderung_staatlich"":true}",1990,2000,37.96,eur_monat
DKV,PflegeBahr Tarif,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":false,""weltweite_leistung"":false,""foerderung_staatlich"":true}",1990,3000,56.94,eur_monat
Continentale,PremiumPflege,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1990,500,15.18,eur_monat
Continentale,PremiumPflege,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1990,1000,30.37,eur_monat
Continentale,PremiumPflege,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1990,1500,45.55,eur_monat
Continentale,PremiumPflege,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1990,2000,60.74,eur_monat
Continentale,PremiumPflege,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1990,3000,91.10,eur_monat
Gothaer,MediP,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1990,500,12.34,eur_monat
Gothaer,MediP,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1990,1000,24.67,eur_monat
Gothaer,MediP,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1990,1500,37.01,eur_monat
Gothaer,MediP,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1990,2000,49.35,eur_monat
Gothaer,MediP,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1990,3000,74.02,eur_monat
Allianz,PflegetagegeldBest,"{""pflegegrad_ab"":2,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1995,500,10.92,eur_monat
Allianz,PflegetagegeldBest,"{""pflegegrad_ab"":2,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1995,1000,21.84,eur_monat
Allianz,PflegetagegeldBest,"{""pflegegrad_ab"":2,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1995,1500,32.76,eur_monat
Allianz,PflegetagegeldBest,"{""pflegegrad_ab"":2,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1995,2000,43.68,eur_monat
Allianz,PflegetagegeldBest,"{""pflegegrad_ab"":2,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1995,3000,65.52,eur_monat
AXA,Pflege Schutz,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":false}",1995,500,9.62,eur_monat
AXA,Pflege Schutz,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":false}",1995,1000,19.24,eur_monat
AXA,Pflege Schutz,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":false}",1995,1500,28.86,eur_monat
AXA,Pflege Schutz,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":false}",1995,2000,38.48,eur_monat
AXA,Pflege Schutz,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":false}",1995,3000,57.72,eur_monat
DKV,PflegeBahr Tarif,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":false,""weltweite_leistung"":false,""foerderung_staatlich"":true}",1995,500,7.80,eur_monat
DKV,PflegeBahr Tarif,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":false,""weltweite_leistung"":false,""foerderung_staatlich"":true}",1995,1000,15.60,eur_monat
DKV,PflegeBahr Tarif,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":false,""weltweite_leistung"":false,""foerderung_staatlich"":true}",1995,1500,23.40,eur_monat
DKV,PflegeBahr Tarif,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":false,""weltweite_leistung"":false,""foerderung_staatlich"":true}",1995,2000,31.20,eur_monat
DKV,PflegeBahr Tarif,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":false,""weltweite_leistung"":false,""foerderung_staatlich"":true}",1995,3000,46.80,eur_monat
Continentale,PremiumPflege,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1995,500,12.48,eur_monat
Continentale,PremiumPflege,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1995,1000,24.96,eur_monat
Continentale,PremiumPflege,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1995,1500,37.44,eur_monat
Continentale,PremiumPflege,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1995,2000,49.92,eur_monat
Continentale,PremiumPflege,"{""pflegegrad_ab"":1,""einmalzahlung"":true,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1995,3000,74.88,eur_monat
Gothaer,MediP,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1995,500,10.14,eur_monat
Gothaer,MediP,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1995,1000,20.28,eur_monat
Gothaer,MediP,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1995,1500,30.42,eur_monat
Gothaer,MediP,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1995,2000,40.56,eur_monat
Gothaer,MediP,"{""pflegegrad_ab"":2,""einmalzahlung"":false,""beitragsbefreiung_pflegefall"":true,""weltweite_leistung"":true}",1995,3000,60.84,eur_monat
